tweet_id,created_at,tweets,likes
1357114845347237888,2021-02-03 23:52:47,@Pandita73640146 FREE THEM. And then immediately watch Tower Heist.,0
1357114767823892481,2021-02-03 23:52:29,@richiecastaldo So sweet... so pure..  I am getting strong Mumble from Happy Feet vibes!,4
1357114629529296904,2021-02-03 23:51:56,@Kristeneb1 This lil fluff reminds me of a baby Totoro. You should stream My Neighbor Totoro!,2
1357114541964890114,2021-02-03 23:51:35,"@matthew_goldie You should stream The Flight Attendant, because Blue Heelers love a good mystery.",0
1357114216486871042,2021-02-03 23:50:17,@Tjstukes84 Why does this dog feel like they just clowned on Carlton? You should stream The Fresh Prince of Bel-Air.,1
1357114148765663233,2021-02-03 23:50:01,"@DemonsDaughter You should stream The Conjuring to help you prepare, because this cat is definitely conjuring something.",21
1357114061549301762,2021-02-03 23:49:40,@DJNickelz92 That's a business boi. You should stream Succession!,2
1357113433406074882,2021-02-03 23:47:11,"@Calvinoe3 Whoa, a psychic cat! Your cat wants you to stream Mob Psycho 100.",2
1357112786975793154,2021-02-03 23:44:37,"@Brimm This pup gets power from the sun, just like Superman. You should stream Man of Steel!",24
1357112660689444865,2021-02-03 23:44:06,@todd_holloman This cat looks like they're not afraid of anything. You should stream 30 Coins!,2
1357112579546484737,2021-02-03 23:43:47,@Bittersweet888 You should stream the black and white classic Casablanca!,0
1357112500362219520,2021-02-03 23:43:28,"@JohnnyTijuana I asked for pictures of pets, this is just three plush dolls 🤔 You should stream Spies in Disguise!",5
1357111601992663040,2021-02-03 23:39:54,@directedbymarcy I'm not convinced this isn't the same floof standing next to a mirror. You should stream Replicas!,2
1357111499425124353,2021-02-03 23:39:30,@Wild_Fl0w3r_ The clenched teeth and holiday sweater mean Die Hard is the only correct choice.,0
1357111361344442368,2021-02-03 23:38:57,@AndrewOscars Bruna is the picture of style and grace. You should stream Stylish with Jenna Lyons!,2
1357111294629801984,2021-02-03 23:38:41,@Rex_Dickson_ They're giving me Mr. Bigglesworth vibes. You should stream Austin Powers: International Man of Mystery!,2
1357111064643555328,2021-02-03 23:37:46,@dayaconnr I bet they pick up a lot of gossip with those ears. You should stream Gossip Girl!,1
1357110961715376128,2021-02-03 23:37:21,@Luis_is_on_fire I already like this Magnus more than the one in Love Life.,1
1357110886117240832,2021-02-03 23:37:03,"@aarav9shah You should stream We Bare Bears, because this pup has big Panda energy 🐼",3
1357110809294376961,2021-02-03 23:36:45,"@JSolRogue You should stream Teen Titans, a series that makes me smile as big as this pup.",5
1357074637511815170,2021-02-03 21:13:01,"You might not know this, but I'm a pet psychic. Drop a pic of your pet and I will read the vibes and then give you both the perfect thing to stream 🔮",767
1356979711138811905,2021-02-03 14:55:49,RT @wbpictures: Congrats to @HERMusicx! @JATBMFilm #GoldenGlobes #BestOriginalSong https://t.co/KJ7iItZJR5,0
1356979682902765569,2021-02-03 14:55:42,RT @wbpictures: Congrats to #DanielKaluuya! @JATBMFilm #GoldenGlobes #BestSupportingActor https://t.co/JoY1oYJjRi,0
1356979650908536832,2021-02-03 14:55:34,RT @wbpictures: Congrats to @JaredLeto! #TheLittleThings #GoldenGlobes #BestSupportingActor https://t.co/JoY1oYJjRi,0
1356972193071001600,2021-02-03 14:25:56,Now boarding. Congratulations to the cast and crew of @FlightAttendant for their Golden Globe nomination for Best Television Series – Musical or Comedy. https://t.co/JIdcy32wwY,852
1356971465090863115,2021-02-03 14:23:03,One new message: Congratulations to Kaley Cuoco of @FlightAttendant on her Golden Globe nomination for Best Actress in a Miniseries or Motion Picture – Television. https://t.co/tkhxE5LVzt,1154
1356966022767665152,2021-02-03 14:01:25,RT @HBO: Magic is theirs now. Congratulations to the entire cast and crew of @LovecraftHBO on their Golden Globe nomination for Best Televi…,0
1356965132123922445,2021-02-03 13:57:53,RT @HBO: The father figure we all need. Congratulations to Donald Sutherland of #TheUndoingHBO on his Golden Globe nomination for Best Supp…,0
1356963477999468545,2021-02-03 13:51:18,RT @HBO: We should have known. #TheUndoingHBO has been nominated for a Golden Globe for Best Television Limited Series or Motion Picture Ma…,0
1356962716049670147,2021-02-03 13:48:17,"RT @HBO: Two different characters, one amazing performance. Congratulations to @MarkRuffalo of #IKnowThisMuchIsTrue on his Golden Globe nom…",0
1356962545605767170,2021-02-03 13:47:36,RT @HBO: Congrats to @HackedOffHugh of #TheUndoingHBO on his Golden Globe nomination for Best Performance by an Actor in a Limited Series o…,0
1356961362036088832,2021-02-03 13:42:54,RT @HBO: I’d like to call Grace Fraser to the stand. Congratulations to Nicole Kidman of #TheUndoingHBO on her Golden Globe nomination for…,0
1356961082011758592,2021-02-03 13:41:47,RT @HBO: The best man for the case. Congratulations to Matthew Rhys of #PerryMasonHBO on his Golden Globe nomination for Best Performance b…,0
1356769371079770113,2021-02-03 01:00:00,Do you remember your first love? Was it this cute? 🥰 https://t.co/pM1VUgNSPV,249
1356709012637536259,2021-02-02 21:00:09,"Judas and the Black Messiah, The Little Things and Tom &amp; Jerry will be available on HBO Max in the US only at no extra cost to subscribers, for 31 days from theatrical release.",155
1356708974545010693,2021-02-02 21:00:00,"Be mine? 💜 WB Same Day Premieres, new originals, must watch series and so much more. This month HBO Max is pulling out all the stops just for you. https://t.co/VCHSmefVX5",600
1356693005336367104,2021-02-02 19:56:33,@BelleRinger1 I agree!,2
1356692897676972032,2021-02-02 19:56:07,@HBOMaxPop Great stuff ahead!,10
1356692735667752961,2021-02-02 19:55:28,@nestor4u2 I can't wait!,1
1356674844029411333,2021-02-02 18:44:23,@insecurehbo @YvonneOrji Idk if I’m emotionally ready for the last season 🥺,60
1356663830051311616,2021-02-02 18:00:37,Available on HBO Max in the US only at no extra cost to subscribers for a limited time.,96
1356663677848485892,2021-02-02 18:00:01,Go behind the scenes of The Little Things for a look at the makings of a psychological thriller. The Little Things is in theaters now and streaming exclusively on HBO Max #TheLittleThingsMovie https://t.co/rVuft3y8Uc,465
1356648583374770178,2021-02-02 17:00:02,"19th century London has never felt so dangerous, or looked so good. Watch The Nevers, a new HBO original series streaming this April on HBO Max. https://t.co/bwad8uvjfd",789
1356379947640623104,2021-02-01 23:12:34,@crazyjm123 It's right around the corner!,0
1356379773023383553,2021-02-01 23:11:52,@theYahzee So so excited for these!,0
1356379573877837824,2021-02-01 23:11:05,@Maniac536 I'm counting down the days! 😎,0
1356379392885153793,2021-02-01 23:10:22,@edwardistheman I couldn't agree more 🥰,0
1356353551102996481,2021-02-01 21:27:41,@keddy___ 👏👏👏,1
1356316387048767488,2021-02-01 19:00:00,"Chewing Gum, Michaela Coel's comedy series that explores the awkward extremes of intimacy, is now streaming on HBO Max 💋 https://t.co/C6zu9QnWzr",388
1356271090167918592,2021-02-01 16:00:00,"New seasons, blockbusters, originals and more. This February, there’s something everybody will love streaming on HBO Max 💜 https://t.co/dw9STkQxxJ",1375
1355996322403295233,2021-01-31 21:48:11,The Great Pottery Throw Down is streaming now on HBO Max.,97
1355981023092166659,2021-01-31 20:47:23,"@masked_medic Born leader, devoted student. You simply have to stan.",4
1355980963759616000,2021-01-31 20:47:09,@MVoltsev Careful with that thing!,3
1355980908797415424,2021-01-31 20:46:56,@Rayge8281 Turtle twins!🐢🐢,3
1355980860495781890,2021-01-31 20:46:44,@Richie_F26 Love a friend with a lil snarky sense of humor.,3
1355980798768242689,2021-01-31 20:46:29,@cbobo85 So much respect for that!,1
1355980745194409985,2021-01-31 20:46:17,@LaurieLuvMovies I bet you're a super dependable friend!,2
1355980698432139265,2021-01-31 20:46:06,@trob2684 An amazing fighter with deadpan delivery. Love it.,5
1355980653074866176,2021-01-31 20:45:55,@mamtasbestie For good reason!,2
1355980597391282176,2021-01-31 20:45:41,@GaborKiss1 Actual footage of me showing up to the party 🍕,6
1355980536838148099,2021-01-31 20:45:27,@TateWctate Relatable and aspirational. Love this.,1
1355980486372282370,2021-01-31 20:45:15,@aeroferret Remind me never to challenge you to a game of Trivial Pursuit 😅,4
1355980388850515968,2021-01-31 20:44:52,@LTEstyles The way these turtles had us naming ourselves after Renaissance artists 💀,5
1355980294000525312,2021-01-31 20:44:29,@ZackSnyder Hype levels are currently through the roof 🔥,3791
1355946448672727043,2021-01-31 18:30:00,Watch this vid and drop those shoulders. It's time to relax. https://t.co/5Tg1nq5KKo,362
1355943928235651073,2021-01-31 18:19:59,Stream Teenage Mutant Ninja Turtles now on HBO Max.,334
1355938900523446276,2021-01-31 18:00:00,"You can tell a lot about a person by which Teenage Mutant Ninja Turtle they THINK they are. Having said that, I'm clearly a Michelangelo.",844
1355276547167375360,2021-01-29 22:08:03,@GalGadot @WonderWomanFilm So glad it got the recognition it deserves! 🔥,564
1355276440116191233,2021-01-29 22:07:37,@InsideHBOMax @JaredLeto Four great reasons! 💯,33
1355276022845894659,2021-01-29 22:05:58,@Dolby @DolbyCinema This cast is electric! I’m going to watch it again just for them.,12
1355269183877992449,2021-01-29 21:38:47,"RT @Dolby: It’s the little things that get you caught - and in Dolby, you’ll see them with sharper clarity, depth, and focus than ever befo…",0
1355262223988342784,2021-01-29 21:11:08,@searchpartymax Y'all got gabagool? I'm sending out a search party ASAP.,9
1355262115372695553,2021-01-29 21:10:42,@SealTeamRick Now wait a minute.,9
1355262051438841856,2021-01-29 21:10:27,@Lenny_Blyden Printing this out and mailing it to a handful of important people...,21
1355261984669724674,2021-01-29 21:10:11,@KT_19XX It's perfect for every situation!,5
1355261926473785350,2021-01-29 21:09:57,@JonnyKingBling Tony knows what I'm talkin' about!,1
